#CHROM	BEGIN	END	MARKER_ID	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2469	0.0012151	6	2	1	0.044273	0.60807	0.30214	2.0125	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr1	156137679	156137679	chr1:156137679-156137679_Lipodystrophy	36430	0.00079605	1	1	0	0.30453	0.092094	0.089691	1.0268	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0024987	40	39	23	1.14E-44	-47.556	3.3869	-14.041	Low_LDL	ldl_mgdl	40	All	covart2d	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	3	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2342	0.00042699	11	1	1	0.15874	-17.846	12.659	-1.4098	Neonatal_Diabetes	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	3	0	0	NA	NA	NA	NA	Lipodystrophy	hdl_mgdl	40	All	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	2468	0.0089141	46	10	7	0.5578	5.2319	8.9252	0.58619	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MODY	6777	0.009001	45	20	11	0.89549	0.6358	4.8397	0.13137	MODY	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	all_vus
chr18	60371466	60372294	chr18:60371466-60372294_Obesity	38450	0.00080624	13	13	5	0.035021	0.80077	0.37391	4.4442	Obesity	Obese	40	All	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19295	4	4	2	2.84E-55	-0.092282	0.0058829	-15.686	High_triglycerides	tg_mgdl_ln	40	All	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.0014823	10	10	3	2.72E-16	0.53889	0.065807	8.189	High_triglycerides	tg_mgdl_ln	40	All	covart2d	pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.001098	6	6	1	0.26386	0.085031	0.076101	1.1173	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6777	0.0094437	47	21	11	0.66213	-1.951	4.4645	-0.43699	MonogenicDM_all	ldl_mgdl	40	All	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2468	0.0036467	17	7	5	0.06173	-25.591	13.692	-1.8691	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	2468	0.0089141	46	10	7	0.81907	1.7128	7.4872	0.22876	MODY_Extended	ldl_mgdl	40	All	t2d_caseonly	all_vus
chr18	60371454	60371827	chr18:60371454-60371827_Obesity	38450	0.00041612	3	3	1	0.31748	0.55204	0.54879	0.99929	Obesity	Obese	40	All	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	6447	0.00015511	3	1	1	0.45313	9.6217	12.825	0.75025	Lipodystrophy	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	36419	0.0066723	35	34	17	0.25324	-2.2485	1.968	-1.1425	High_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	all_vus
chr1	156137679	156137679	chr1:156137679-156137679_Lipodystrophy	7148	0.0004197	1	1	0	0.7252	-0.036774	0.10461	-0.35153	Lipodystrophy	bmi_ln	40	All	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6779	0.0094409	47	21	11	0.57337	-0.034224	0.060775	-0.56312	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr1	156137679	156137679	chr1:156137679-156137679_Lipodystrophy	36430	0.00079605	1	1	0	0.17291	0.60071	0.4288	1.8575	Lipodystrophy	high_tg	40	All	"covart2d_with_pre,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	6.30E-12	-39.129	5.6916	-6.8749	Low_LDL	ldl_mgdl_adj	40	All	covart2d_with_pre	non_pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.001098	6	6	1	0.4296	0.061368	0.077692	0.78989	Lipodystrophy	tg_mgdl_adj_ln	40	All	covart2d	non_pathogenic
chr16	56962097	56983406	chr16:56962097-56983406_High_HDL	34561	0.00043402	5	5	0	1.74E-07	18.014	3.4469	5.2262	High_HDL	hdl_mgdl	40	All	covart2d	non_pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	36419	0.0066723	35	34	17	0.42489	0.15795	0.19444	0.63675	High_LDL	high_ldl_adj	40	All	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2468	0.027147	71	18	11	0.66189	2.2045	5.0403	0.43736	MonogenicDM_all	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.94206	0.053096	0.75943	0.0052822	Lipodystrophy	high_tg_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	0.20936	2.5852	1.6091	1.5758	Low_LDL	low_ldl	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.70504	0.017605	0.046407	0.14328	High_LDL	high_ldl_adj	40	All	covart2d	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.80273	0.036238	0.14506	0.24981	Lipodystrophy	tg_mgdl_adj_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2342	0.016652	14	4	2	0.68987	0.81035	2.0305	0.39908	MODY	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2468	0.00040519	3	1	1	0.8603	7.3235	41.608	0.17601	Neonatal_Diabetes	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6777	0.018592	15	7	4	0.43564	-2.7023	3.4661	-0.77963	MODY_Extended	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	3.35E-56	-0.093097	0.0058838	-15.823	High_triglycerides	tg_mgdl_adj_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2468	0.00040519	5	1	1	0.62618	-16.98	34.855	-0.48717	Lipodystrophy	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6777	0.01815	14	6	4	0.40634	-2.8844	3.4735	-0.8304	MODY	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6447	0.018613	15	7	4	0.97127	0.042563	1.1817	0.036017	MODY_Extended	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.35661	-0.45881	0.4977	-0.92185	High_LDL	ldl_mgdl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2469	0.016201	14	4	2	0.12243	0.12882	0.083367	1.5452	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.20686	0.074415	0.058367	1.5933	High_LDL	high_ldl	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2468	0.017018	20	6	4	0.69745	-2.5171	6.4739	-0.38881	MonogenicDM_all	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	0	-0.37114	0.033213	132.72	High_triglycerides	high_tg_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2468	0.00040519	5	1	1	0.82744	-6.9943	32.083	-0.218	Lipodystrophy	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	7.44E-57	-0.093809	0.0058934	-15.918	High_triglycerides	tg_mgdl_ln	40	All	covart2d_with_pre	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.31428	-0.47419	0.47123	-1.0063	High_LDL	ldl_mgdl	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2468	0.016207	14	4	2	0.68078	-2.7276	6.6292	-0.41145	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	38566	0.00031115	5	5	1	0.72968	0.25307	0.74355	0.1194	Lipodystrophy	t2d_with_pre	40	All		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	3.35E-56	-0.093097	0.0058838	-15.823	High_triglycerides	tg_mgdl_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2468	0.016207	14	4	2	0.35651	-5.1275	5.56	-0.92221	MODY	ldl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6777	0.00029512	5	2	2	0.48331	-19.098	27.243	-0.70103	Lipodystrophy	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6777	0.01815	14	6	4	0.37271	-3.1265	3.5071	-0.89147	MODY	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	38566	0.016284	14	14	10	0.12505	0.15738	0.10127	2.3529	MODY	t2d_with_pre	40	All		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	2.70E-54	-0.09179	0.005906	-15.542	High_triglycerides	tg_mgdl_adj_ln	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2468	0.017018	20	6	4	0.5994	-3.3539	6.3843	-0.52533	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6779	0.018882	20	9	6	0.07532	0.078558	0.044164	1.7788	MonogenicDM_all	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	0	-0.38406	0.034349	134.03	High_triglycerides	high_tg	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	0.07521	4.2036	1.3054	3.1655	Low_LDL	low_ldl_adj	40	All	covart2d	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2469	0.00040502	5	1	1	0.38104	-0.458	0.52275	-0.87614	Lipodystrophy	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	0	-0.37919	0.032901	141.53	High_triglycerides	high_tg_adj	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2469	0.016606	15	5	3	0.091879	0.13891	0.082379	1.6862	MODY_Extended	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2469	0.00040502	3	1	1	0.30154	0.54099	0.52353	1.0334	Neonatal_Diabetes	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2469	0.00040502	5	1	1	0.46174	-0.39057	0.5306	-0.7361	Lipodystrophy	tg_mgdl_adj_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.4372	-0.34573	0.44499	-0.77693	High_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2625	0.018286	15	5	3	0.89702	0.0034412	0.026586	0.12944	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2469	0.016606	15	5	3	0.0878	0.14072	0.0824	1.7078	MODY_Extended	tg_mgdl_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	38566	0.00033708	3	3	0	0.58399	0.3565	0.65698	0.29983	Neonatal_Diabetes	t2d_with_pre	40	All		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	0	-0.37802	0.033289	137.15	High_triglycerides	high_tg_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.78273	0.013231	0.047905	0.076047	High_LDL	high_ldl_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6779	0.018882	20	9	6	0.085163	0.077956	0.045277	1.7217	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2469	0.016201	14	4	2	0.10552	0.13701	0.084614	1.6193	MODY	tg_mgdl_adj_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	2.72E-10	-33.152	5.249	-6.3158	Low_LDL	ldl_mgdl	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6777	0.018592	15	7	4	0.50243	-2.1936	3.2705	-0.67071	MODY_Extended	ldl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6777	0.00029512	5	2	2	0.27673	-27.96	25.704	-1.0878	Lipodystrophy	ldl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.1863	0.078084	0.05847	1.7466	High_LDL	high_ldl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.85674	0.026335	0.14588	0.18053	Lipodystrophy	tg_mgdl_ln	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2468	0.00040519	3	1	1	0.95455	1.8313	32.126	0.057005	Neonatal_Diabetes	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6779	0.018144	14	6	4	0.057981	0.08559	0.045139	1.8962	MODY	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.86736	0.12181	0.75372	0.027895	Lipodystrophy	high_tg	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	2342	0.00042699	5	1	1	0.25192	14.489	12.643	1.146	Lipodystrophy	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2342	0.016652	14	4	2	0.72508	0.71861	2.0431	0.35172	MODY	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	2.42E-11	-36.808	5.5101	-6.68	Low_LDL	ldl_mgdl_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.80273	0.036238	0.14506	0.24981	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_High_HDL	34561	0.00043402	5	5	0	0.00010078	2.2578	0.66566	15.122	High_HDL	high_hdl	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	7148	0.018187	14	6	4	0.54111	0.0097968	0.01603	0.61117	MODY	bmi_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr16	56962097	56983406	chr16:56962097-56983406_High_HDL	34561	0.00043402	5	5	0	2.13E-07	17.868	3.4435	5.1888	High_HDL	hdl_mgdl	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2468	0.016207	14	4	2	0.60872	-3.3467	6.537	-0.51196	MODY	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2342	0.017079	15	5	3	0.85602	0.36403	2.0061	0.18146	MODY_Extended	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6777	0.00029512	5	2	2	0.39546	-19.199	22.592	-0.84981	Lipodystrophy	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2469	0.017011	20	6	4	0.10095	0.13559	0.082631	1.6409	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	36430	0.19204	2	2	1	0	-0.37438	0.034331	127.31	High_triglycerides	high_tg	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6779	0.00029503	5	2	2	0.10055	-0.58905	0.35865	-1.6424	Lipodystrophy	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2468	0.016613	15	5	3	0.7048	-2.4821	6.5511	-0.37889	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	0.18019	2.7573	1.414	1.796	Low_LDL	low_ldl	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	3.43E-13	-36.076	4.956	-7.2792	Low_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6777	0.00044267	3	1	0	0.5152	14.477	22.246	0.65079	Neonatal_Diabetes	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2468	0.00040519	3	1	1	0.95569	2.2801	41.032	0.055567	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2469	0.00040502	3	1	1	0.26298	0.59476	0.53121	1.1196	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6779	0.018882	20	9	6	0.07532	0.078558	0.044164	1.7788	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	2468	0.016207	14	4	2	0.44431	-3.9154	5.1177	-0.76506	MODY	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6447	0.018148	14	6	4	0.84103	0.2441	1.217	0.20059	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6779	0.018144	14	6	4	0.053022	0.087144	0.045034	1.9351	MODY	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2469	0.00040502	3	1	1	0.31273	0.52849	0.5234	1.0097	Neonatal_Diabetes	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2469	0.016606	15	5	3	0.091879	0.13891	0.082379	1.6862	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6447	0.018924	20	9	6	0.88865	0.16412	1.1721	0.14002	MonogenicDM_all	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6777	0.01815	14	6	4	0.36713	-2.6231	2.9083	-0.90192	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.9132	0.016081	0.14753	0.10901	Lipodystrophy	tg_mgdl_adj_ln	40	All	covart2d_with_pre	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.47778	-0.36276	0.51102	-0.70989	High_LDL	ldl_mgdl_adj	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	6779	0.018587	15	7	4	0.042646	0.090236	0.044505	2.0275	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6447	0.00046533	3	1	0	0.54848	-4.4437	7.4053	-0.60007	Neonatal_Diabetes	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	6779	0.018144	14	6	4	0.075431	0.082094	0.046169	1.7781	MODY	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	0.17127	2.8833	1.5271	1.8718	Low_LDL	low_ldl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	6447	0.00046533	3	1	0	0.32443	-7.4201	7.5294	-0.98548	Neonatal_Diabetes	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6779	0.018882	20	9	6	0.076698	0.078373	0.044267	1.7704	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6779	0.00029503	5	2	2	0.065034	-0.64554	0.34983	-1.8453	Lipodystrophy	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	38566	0.016284	14	14	10	0.48778	0.10797	0.15344	0.48141	MODY	t2d	40	All		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	38566	0.016439	15	15	10	0.4292	0.12206	0.15196	0.625	MODY_Extended	t2d	40	All		non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	7148	0.0002798	5	2	2	0.53021	-0.080343	0.12799	-0.62772	Lipodystrophy	bmi_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	2469	0.00040502	3	1	1	0.31273	0.52849	0.5234	1.0097	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	6447	0.00031022	5	2	2	0.5064	6.1274	9.2212	0.66448	Lipodystrophy	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2468	0.017018	20	6	4	0.44002	-3.86	4.9982	-0.77229	MonogenicDM_all	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.88854	0.10224	0.7552	0.019641	Lipodystrophy	high_tg	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	36419	0.0010709	3	3	2	3.13E-13	-35.977	4.934	-7.2915	Low_LDL	ldl_mgdl	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	6447	0.018924	20	9	6	0.89942	0.1507	1.1923	0.1264	MonogenicDM_all	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
chr1	156126910	156139769	chr1:156126910-156139769_Lipodystrophy	36430	0.00030195	5	5	1	0.94154	0.01086	0.14809	0.073332	Lipodystrophy	tg_mgdl_adj_ln	40	All	covart2d	non_pathogenic_no_vus
chr19	11100303	11131285	chr19:11100303-11131285_High_LDL	36419	0.13806	16	16	6	0.82066	0.010849	0.047798	0.051388	High_LDL	high_ldl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
