#CHROM	BEGIN	END	MARKER_ID	MARKER	Gene	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2342	0.001281	7	2	1	0.68461	2.951	7.2643	0.40624	MonogenicDM_all	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	2342	0.001281	23	3	3	0.99461	-0.049093	7.2647	-0.0067577	MonogenicDM_all	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	2342	0.0025619	9	3	2	0.24534	-5.9825	5.1483	-1.162	MonogenicDM_all	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	2342	0.00085397	1	1	0	0.74057	-2.9506	8.9105	-0.33113	MonogenicDM_all	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	2342	0.0038429	2	2	1	0.66221	1.8443	4.2212	0.43692	MonogenicDM_all	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr11	116790406	116790946	chr11:116790406-116790946_APOA5	chr11:116790406-116790946	APOA5	36430	0.0010431	4	4	0	1.35E-14	0.60193	0.078133	7.7039	High_triglycerides	tg_mgdl_ln	40	All	covart2d_with_pre	pathogenic
chr8	19939486	19954336	chr8:19939486-19954336_LPL	chr8:19939486-19954336	LPL	36430	0.0004392	6	6	3	0.00089347	0.40022	0.12046	3.3224	High_triglycerides	tg_mgdl_ln	40	All	covart2d_with_pre	pathogenic
chr2	21006288	21006289	chr2:21006288-21006289_APOB	chr2:21006288-21006289	APOB	36419	0.00074137	2	2	1	3.18E-06	29.398	6.3088	4.6598	High_LDL	ldl_mgdl	40	All	covart2d_with_pre	pathogenic
chr19	11100272	11120442	chr19:11100272-11120442_LDLR	chr19:11100272-11120442	LDLR	36419	0.0015651	35	32	19	0.00033367	15.587	4.3441	3.588	High_LDL	ldl_mgdl	40	All	covart2d_with_pre	pathogenic
chr16	56962097	56983406	chr16:56962097-56983406_CETP	chr16:56962097-56983406	CETP	34561	0.00043402	5	5	0	0.00016376	2.1805	0.66046	14.207	High_HDL	high_hdl	40	All	"covart2d,covarlipidmeds"	non_pathogenic
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	6777	0.0016231	7	5	1	0.4586	-8.5332	11.513	-0.7412	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	6777	0.001328	23	8	7	0.73487	-4.3152	12.742	-0.33866	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	6777	0.0023609	9	5	3	0.97562	-0.29214	9.5584	-0.030563	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	6777	0.00044267	1	1	0	0.061612	41.22	22.05	1.8694	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	6777	0.0036889	2	2	0	0.49138	4.9735	7.2273	0.68816	MonogenicDM_all	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	6777	0.0019183	9	7	3	0.1477	-12.841	8.8685	-1.4479	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	6777	0.0019183	29	11	9	0.42822	-7.034	8.8782	-0.79228	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	6777	0.0023609	11	5	3	0.75635	-2.4833	8.0032	-0.31029	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	6777	0.021248	5	4	0	0.81501	-0.62334	2.6641	-0.23398	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.001098	6	6	1	0.3344	0.074709	0.077394	0.9653	Lipodystrophy	tg_mgdl_adj_ln	40	All	covart2d_with_pre	non_pathogenic
chr2	21006288	21006289	chr2:21006288-21006289_APOB	chr2:21006288-21006289	APOB	36419	0.00074137	2	2	1	2.17E-14	52.265	6.838	7.6432	High_LDL	ldl_mgdl_adj	40	All	covart2d_with_pre	pathogenic
chr19	11100272	11120442	chr19:11100272-11120442_LDLR	chr19:11100272-11120442	LDLR	36419	0.0015651	35	32	19	4.03E-31	54.615	4.703	11.613	High_LDL	ldl_mgdl_adj	40	All	covart2d_with_pre	pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	36430	0.0001098	1	1	0	0.86878	-0.039955	0.24185	-0.1652	Lipodystrophy	tg_mgdl_ln	40	All	covart2d	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	36430	5.49E-05	2	1	0	0.17436	0.46456	0.342	1.3584	Lipodystrophy	tg_mgdl_ln	40	All	covart2d	pathogenic
chr2	21006629	21006629	chr2:21006629-21006629_APOB	chr2:21006629-21006629	APOB	36419	5.49E-05	1	1	0	0.079342	4.3169	2.0724	3.0783	Low_LDL	low_ldl	40	All	"covart2d,covarlipidmeds"	all_vus
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	2469	0.0028352	8	5	3	0.015657	-0.48549	0.20074	-2.4185	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	2469	0.00081004	5	2	2	0.13816	-0.55727	0.37573	-1.4832	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_caseonly	pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_caseonly	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	All	t2d_caseonly	pathogenic
chr8	19954222	19955874	chr8:19954222-19955874_LPL	chr8:19954222-19955874	LPL	36430	0.00096075	2	2	1	0.012285	0.91516	0.35617	6.2693	High_triglycerides	high_tg	40	All	covart2d_with_pre	all_vus
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	2468	0.00081037	1	1	0	0.20194	31.517	24.692	1.2764	Lipodystrophy	ldl_mgdl	40	All	t2d_caseonly	all_vus
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	2468	0.00081037	1	1	0	0.034097	61.524	29.019	2.1201	Lipodystrophy	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	38566	0.00010372	1	1	0	0.82684	0.34521	1.7001	0.047852	Lipodystrophy	t2d	40	All		pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	38566	7.78E-05	2	2	1	0.5811	0.94925	1.7932	0.30447	Lipodystrophy	t2d	40	All		pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	6779	0.00014751	1	1	1	0.62328	0.24315	0.49497	0.49124	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr11	116790406	116790946	chr11:116790406-116790946_APOA5	chr11:116790406-116790946	APOA5	36430	0.0010431	4	4	0	4.42E-14	0.59228	0.078438	7.5509	High_triglycerides	tg_mgdl_ln	40	All	covart2d	pathogenic
chr8	19939486	19954336	chr8:19939486-19954336_LPL	chr8:19939486-19954336	LPL	36430	0.0004392	6	6	3	0.00067769	0.41101	0.12093	3.3987	High_triglycerides	tg_mgdl_ln	40	All	covart2d	pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2342	0.001281	7	2	1	0.68461	2.951	7.2643	0.40624	MODY	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	2342	0.001281	23	3	3	0.99461	-0.049093	7.2647	-0.0067577	MODY	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	2342	0.0025619	9	3	2	0.24534	-5.9825	5.1483	-1.162	MODY	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	2342	0.0038429	2	2	1	0.66221	1.8443	4.2212	0.43692	MODY	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2468	0.0020259	9	4	3	0.76906	-5.4618	18.601	-0.29363	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	2468	0.0020259	29	4	3	0.79524	-4.8266	18.597	-0.25954	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	2468	0.0024311	11	3	2	0.84824	3.2578	17.023	0.19138	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	2468	0.019449	5	4	1	0.88021	0.91401	6.0641	0.15072	MODY	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	6777	0.00014756	1	1	1	0.7407	12.632	38.169	0.33094	Lipodystrophy	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.001098	6	6	1	0.26487	0.42473	0.37287	1.2431	Lipodystrophy	high_tg	40	All	covart2d_with_pre	non_pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	6447	0.00015511	1	1	1	0.54737	7.8493	13.044	0.60174	Lipodystrophy	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr2	21005653	21038086	chr2:21005653-21038086_APOB	chr2:21005653-21038086	APOB	36419	0.001318	24	23	13	1.44E-55	-70.095	4.4562	-15.73	Low_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
chr1	55039870	55061473	chr1:55039870-55061473_PCSK9	chr1:55039870-55061473	PCSK9	36419	0.0011807	16	16	10	2.89E-12	-32.974	4.7204	-6.9854	Low_LDL	ldl_mgdl	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
chr2	21006288	21006289	chr2:21006288-21006289_APOB	chr2:21006288-21006289	APOB	36419	0.00074137	2	2	1	0.00016281	1.9391	0.44346	14.218	High_LDL	high_ldl	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
chr19	11100272	11120442	chr19:11100272-11120442_LDLR	chr19:11100272-11120442	LDLR	36419	0.0015651	35	32	19	3.96E-06	1.8746	0.34108	21.287	High_LDL	high_ldl	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2469	0.0012151	7	2	1	0.66002	0.13292	0.30212	0.43994	MODY	tg_mgdl_ln	40	All	t2d_caseonly	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	2469	0.0012151	23	3	3	0.27468	-0.33016	0.30218	-1.0926	MODY	tg_mgdl_ln	40	All	t2d_caseonly	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MODY	tg_mgdl_ln	40	All	t2d_caseonly	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	2469	0.0024301	9	3	2	0.89717	-0.027691	0.21424	-0.12925	MODY	tg_mgdl_ln	40	All	t2d_caseonly	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	2469	0.0040502	2	2	1	0.13814	-0.24728	0.16672	-1.4833	MODY	tg_mgdl_ln	40	All	t2d_caseonly	all_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	36430	0.001098	6	6	1	0.35207	0.071217	0.076528	0.9306	Lipodystrophy	tg_mgdl_ln	40	All	covart2d	non_pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	2469	0.00081004	1	1	0	0.0020153	1.1434	0.36987	3.0913	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr11	17404552	17412716	chr11:17404552-17412716_ABCC8	chr11:17404552-17412716	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
chr11	17387532	17387532	"chr11:17387532-17387532_ABCC8,KCNJ11"	chr11:17387532-17387532	"ABCC8,KCNJ11"	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2625	0.0019048	9	4	3	0.11498	-0.12861	0.08157	-1.5767	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	2625	0.0019048	29	4	3	0.047067	-0.16197	0.08153	-1.9866	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	2625	0.0022857	11	3	2	0.035691	-0.15679	0.07461	-2.1015	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2625	0.00038095	1	1	1	0.43072	-0.14384	0.18253	-0.78808	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
chr11	17387211	17387211	chr11:17387211-17387211_KCNJ11	chr11:17387211-17387211	KCNJ11	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	2625	0.020952	5	4	1	0.25885	0.028077	0.024861	1.1294	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	6779	0.0014751	8	8	6	0.011589	-0.40537	0.16054	-2.5251	MODY	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	6779	0.00044254	5	3	3	0.056454	-0.55854	0.29276	-1.9078	MODY	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr11	17404552	17412716	chr11:17404552-17412716_ABCC8	chr11:17404552-17412716	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr11	17387532	17387532	"chr11:17387532-17387532_ABCC8,KCNJ11"	chr11:17387532-17387532	"ABCC8,KCNJ11"	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2468	0.0020259	9	4	3	0.76906	-5.4618	18.601	-0.29363	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	2468	0.0020259	29	4	3	0.79524	-4.8266	18.597	-0.25954	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	2468	0.0024311	11	3	2	0.84824	3.2578	17.023	0.19138	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	2468	0.00040519	1	1	1	0.8603	7.3235	41.608	0.17601	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr11	17387211	17387211	chr11:17387211-17387211_KCNJ11	chr11:17387211-17387211	KCNJ11	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	2468	0.019449	5	4	1	0.88021	0.91401	6.0641	0.15072	MODY_Extended	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr19	11100237	11131285	chr19:11100237-11131285_LDLR	chr19:11100237-11131285	LDLR	36419	0.14119	47	47	22	0.40336	0.03824	0.04556	0.69828	High_LDL	high_ldl_adj	40	All	covart2d_with_pre	non_pathogenic
chr1	55052701	55058549	chr1:55052701-55058549_PCSK9	chr1:55052701-55058549	PCSK9	36419	0.0031852	3	2	0	0.046628	-0.72357	0.40678	3.9587	High_LDL	high_ldl_adj	40	All	covart2d_with_pre	non_pathogenic
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	36430	0.00079605	1	1	0	0.30453	0.092094	0.089691	1.0268	Lipodystrophy	tg_mgdl_adj_ln	40	All	"covart2d,covarlipidmeds"	all_vus
chr2	21040937	21040937	chr2:21040937-21040937_APOB	chr2:21040937-21040937	APOB	36419	2.75E-05	1	1	1	0.020724	-82.173	35.525	-2.3131	Low_LDL	ldl_mgdl_adj	40	All	covart2d	non_pathogenic
chr1	55052648	55061557	chr1:55052648-55061557_PCSK9	chr1:55052648-55061557	PCSK9	36419	0.0010434	2	2	1	3.66E-11	-38.148	5.7633	-6.6192	Low_LDL	ldl_mgdl_adj	40	All	covart2d	non_pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	6447	0.0015511	8	8	6	0.031545	8.8769	4.1276	2.1506	MODY_Extended	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	6447	0.00046533	5	3	3	0.23755	8.8913	7.5271	1.1813	MODY_Extended	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2468	0.0012156	7	2	1	0.16642	25.655	18.534	1.3842	MODY_Extended	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	2468	0.0012156	23	3	3	0.76934	-5.4377	18.541	-0.29327	MODY_Extended	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	2468	0.0024311	9	3	2	0.88582	-1.8875	13.143	-0.14361	MODY_Extended	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	2468	0.0040519	2	2	1	0.82179	2.3055	10.234	0.22527	MODY_Extended	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	6447	0.0020164	9	7	3	0.073134	6.4858	3.6187	1.7923	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	6447	0.0020164	29	11	9	0.94056	0.27023	3.6238	0.074571	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	6447	0.0023267	11	5	3	0.068245	-6.149	3.3717	-1.8237	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	6447	0.02125	5	4	0	0.76807	0.32852	1.114	0.29491	MODY	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	6779	0.0014751	8	8	6	0.010252	-0.40305	0.15696	-2.5679	MODY	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	6779	0.00044254	5	3	3	0.036111	-0.59993	0.28622	-2.0961	MODY	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	pathogenic
